date,version_number,scenario,watcher_id,ip,id,rdns,country,as_num,as_name,Config,scenario_category,malevolence_score
2022-02-26,v1.2.2,crowdsecurity/ssh-bf,111566,36.110.228.254,1015215,,CN,23724,"IDC, China Telecommunications Corporation",MachineA#NoBouncer,Bruteforce,5
2022-02-26,v1.2.2,crowdsecurity/ssh-slow-bf,111566,36.110.228.254,1015215,,CN,23724,"IDC, China Telecommunications Corporation",MachineA#NoBouncer,Bruteforce,5
2022-01-30,v1.2.2,crowdsecurity/http-open-proxy,111566,163.172.168.251,866938,251-168-172-163.instances.scw.cloud,FR,12876,Online S.a.s.,MachineA#NoBouncer,Scanner,5
2022-02-06,v1.2.2,crowdsecurity/http-cve-2021-41773,111566,45.146.165.37,1581635,,RU,49505,OOO Network of data-centers Selectel,MachineA#NoBouncer,Exploit,5
2022-01-05,v1.2.2,crowdsecurity/apache_log4j2_cve-2021-44228,111566,5.157.38.50,1252510,,SE,60485,Inter Connects Inc,MachineA#NoBouncer,Exploit,5
2022-01-05,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.110.184.127,397783,c-185-110-184-127.customer.ggaweb.ch,CH,21232,Genossenschaft GGA Maur,MachineA#NoBouncer,Bruteforce,5
2022-01-05,v1.2.2,crowdsecurity/ssh-bf,111566,185.110.184.127,397783,c-185-110-184-127.customer.ggaweb.ch,CH,21232,Genossenschaft GGA Maur,MachineA#NoBouncer,Bruteforce,5
2022-01-05,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.110.184.127,397783,c-185-110-184-127.customer.ggaweb.ch,CH,21232,Genossenschaft GGA Maur,MachineA#NoBouncer,Bruteforce,5
2022-01-09,v1.2.2,crowdsecurity/http-open-proxy,111566,163.172.161.118,866814,118-161-172-163.instances.scw.cloud,FR,12876,Online S.a.s.,MachineA#NoBouncer,Scanner,5
2022-02-01,v1.2.2,crowdsecurity/http-open-proxy,111566,163.172.159.134,866815,134-159-172-163.instances.scw.cloud,FR,12876,Online S.a.s.,MachineA#NoBouncer,Scanner,5
2022-01-30,v1.2.2,crowdsecurity/http-open-proxy,111566,221.154.57.175,1018739,,KR,4766,Korea Telecom,MachineA#NoBouncer,Scanner,5
2022-03-09,v1.2.2,crowdsecurity/http-cve-2021-41773,111566,45.146.165.37,1581635,,RU,49505,OOO Network of data-centers Selectel,MachineA#NoBouncer,Exploit,5
2022-02-12,v1.2.2,crowdsecurity/http-open-proxy,111566,222.186.19.207,2273476,,CN,4134,Chinanet,MachineA#NoBouncer,Scanner,5
2021-12-27,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2021-12-27,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2021-12-27,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-02-12,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-02-12,v1.2.2,crowdsecurity/ssh-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-02-12,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-02-12,v1.2.2,crowdsecurity/http-open-proxy,111566,221.213.75.5,1628143,,CN,4837,CHINA UNICOM China169 Backbone,MachineA#NoBouncer,Scanner,0
2021-12-29,v1.2.2,crowdsecurity/http-open-proxy,111566,89.248.165.52,110758,recyber.net,GB,202425,IP Volume inc,MachineA#NoBouncer,Scanner,5
2022-02-26,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.10,190,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-02-26,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.10,190,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-02-26,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.10,190,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-02-26,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.10,190,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-02-26,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.10,190,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-04,v1.2.2,crowdsecurity/http-bad-user-agent,111566,185.201.115.214,1562271,,PL,198414,Cyber_Folks S.A.,MachineA#NoBouncer,Scanner,5
2022-02-06,v1.2.2,crowdsecurity/thinkphp-cve-2018-20062,111566,45.146.165.37,1581635,,RU,49505,OOO Network of data-centers Selectel,MachineA#NoBouncer,Exploit,5
2021-12-27,v1.2.2,crowdsecurity/ssh-bf,111566,45.61.187.203,1238727,,US,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2021-12-27,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,45.61.187.203,1238727,,US,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2021-12-27,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.61.187.203,1238727,,US,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2021-12-27,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.61.187.203,1238727,,US,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2021-12-29,v1.2.2,crowdsecurity/ssh-bf,111566,36.110.228.254,1015215,,CN,23724,"IDC, China Telecommunications Corporation",MachineA#NoBouncer,Bruteforce,5
2021-12-29,v1.2.2,crowdsecurity/ssh-slow-bf,111566,36.110.228.254,1015215,,CN,23724,"IDC, China Telecommunications Corporation",MachineA#NoBouncer,Bruteforce,5
2021-12-29,v1.2.2,crowdsecurity/ssh-bf,111566,36.110.228.254,1015215,,CN,23724,"IDC, China Telecommunications Corporation",MachineA#NoBouncer,Bruteforce,5
2021-12-29,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,36.110.228.254,1015215,,CN,23724,"IDC, China Telecommunications Corporation",MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-bf,111566,58.37.145.160,1130153,160.145.37.58.broad.xw.sh.dynamic.163data.com.cn,CN,4812,China Telecom Group,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf,111566,58.37.145.160,1130153,160.145.37.58.broad.xw.sh.dynamic.163data.com.cn,CN,4812,China Telecom Group,MachineA#NoBouncer,Bruteforce,5
2021-12-30,v1.2.2,crowdsecurity/thinkphp-cve-2018-20062,111566,195.54.160.149,1264271,,RU,49505,OOO Network of data-centers Selectel,MachineA#NoBouncer,Exploit,5
2021-12-27,v1.2.2,crowdsecurity/ssh-slow-bf,111566,62.32.86.238,231542,static-62-32-86-238.tel.ru,RU,31430,OOO Suntel,MachineA#NoBouncer,Bruteforce,5
2021-12-27,v1.2.2,crowdsecurity/ssh-bf,111566,62.32.86.238,231542,static-62-32-86-238.tel.ru,RU,31430,OOO Suntel,MachineA#NoBouncer,Bruteforce,5
2021-12-27,v1.2.2,crowdsecurity/ssh-slow-bf,111566,62.32.86.238,231542,static-62-32-86-238.tel.ru,RU,31430,OOO Suntel,MachineA#NoBouncer,Bruteforce,5
2022-01-21,v1.2.2,crowdsecurity/http-probing,111566,202.73.27.171,1362747,,ID,55701,PT. Usaha Adisanggoro,MachineA#NoBouncer,Scanner,3
2022-03-09,v1.2.2,crowdsecurity/http-open-proxy,111566,104.219.232.46,2566496,ip-104-219-232-46.host.datawagon.net,US,27176,DATAWAGON,MachineA#NoBouncer,Scanner,5
2021-12-29,v1.2.2,crowdsecurity/http-open-proxy,111566,89.248.165.52,110758,recyber.net,GB,202425,IP Volume inc,MachineA#NoBouncer,Scanner,5
2022-03-10,v1.2.2,crowdsecurity/http-probing,111566,167.71.60.147,2603085,,DE,14061,DIGITALOCEAN-ASN,MachineA#NoBouncer,Scanner,3
2022-03-10,v1.2.2,crowdsecurity/http-sensitive-files,111566,167.71.60.147,2603085,,DE,14061,DIGITALOCEAN-ASN,MachineA#NoBouncer,Scanner,3
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-03-02,v1.2.2,crowdsecurity/http-probing,111566,18.219.224.19,2526770,ec2-18-219-224-19.us-east-2.compute.amazonaws.com,US,16509,AMAZON-02,MachineA#NoBouncer,Scanner,5
2022-03-02,v1.2.2,crowdsecurity/http-sensitive-files,111566,18.219.224.19,2526770,ec2-18-219-224-19.us-east-2.compute.amazonaws.com,US,16509,AMAZON-02,MachineA#NoBouncer,Scanner,5
2022-02-22,v1.2.2,crowdsecurity/http-open-proxy,111566,89.248.165.52,110758,recyber.net,GB,202425,IP Volume inc,MachineA#NoBouncer,Scanner,5
2022-01-22,v1.2.2,crowdsecurity/ssh-slow-bf,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-01-22,v1.2.2,crowdsecurity/ssh-bf,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-01-22,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-01-22,v1.2.2,crowdsecurity/ssh-slow-bf,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-01-22,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-01-22,v1.2.2,crowdsecurity/ssh-slow-bf,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-01-22,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-01-22,v1.2.2,crowdsecurity/ssh-slow-bf,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-01-22,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-01-22,v1.2.2,crowdsecurity/ssh-slow-bf,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-01-22,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-01-22,v1.2.2,crowdsecurity/ssh-slow-bf,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-01-22,v1.2.2,crowdsecurity/ssh-slow-bf,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-02-12,v1.2.2,ltsich/http-w00tw00t,111566,192.99.225.171,149636,,CA,16276,OVH SAS,MachineA#NoBouncer,Scanner,5
2022-01-03,v1.2.2,crowdsecurity/http-open-proxy,111566,163.172.168.251,866938,251-168-172-163.instances.scw.cloud,FR,12876,Online S.a.s.,MachineA#NoBouncer,Scanner,5
2022-03-10,v1.2.2,crowdsecurity/ssh-slow-bf,111566,195.154.167.127,2356720,195-154-167-127.rev.poneytelecom.eu,FR,12876,Online S.a.s.,MachineA#NoBouncer,Bruteforce,2
2022-03-10,v1.2.2,crowdsecurity/ssh-slow-bf,111566,195.154.167.127,2356720,195-154-167-127.rev.poneytelecom.eu,FR,12876,Online S.a.s.,MachineA#NoBouncer,Bruteforce,2
2022-03-10,v1.2.2,crowdsecurity/ssh-slow-bf,111566,195.154.167.127,2356720,195-154-167-127.rev.poneytelecom.eu,FR,12876,Online S.a.s.,MachineA#NoBouncer,Bruteforce,2
2022-01-30,v1.2.2,crowdsecurity/http-open-proxy,111566,89.248.165.52,110758,recyber.net,GB,202425,IP Volume inc,MachineA#NoBouncer,Scanner,5
2022-01-30,v1.2.2,crowdsecurity/thinkphp-cve-2018-20062,111566,45.146.165.37,1581635,,RU,49505,OOO Network of data-centers Selectel,MachineA#NoBouncer,Exploit,5
2022-02-12,v1.2.2,crowdsecurity/ssh-bf,111566,116.235.92.247,2289234,,CN,4812,China Telecom Group,MachineA#NoBouncer,Bruteforce,5
2022-02-12,v1.2.2,crowdsecurity/ssh-slow-bf,111566,116.235.92.247,2289234,,CN,4812,China Telecom Group,MachineA#NoBouncer,Bruteforce,5
2022-01-30,v1.2.2,crowdsecurity/http-probing,111566,45.33.65.249,997614,45-33-65-249.ip.linodeusercontent.com,US,63949,"Linode, LLC",MachineA#NoBouncer,Scanner,5
2022-02-15,v1.2.2,crowdsecurity/http-sensitive-files,111566,222.128.179.11,1767269,,CN,4808,China Unicom Beijing Province Network,MachineA#NoBouncer,Scanner,5
2022-02-15,v1.2.2,crowdsecurity/http-probing,111566,222.128.179.11,1767269,,CN,4808,China Unicom Beijing Province Network,MachineA#NoBouncer,Scanner,5
2022-03-08,v1.2.2,crowdsecurity/http-open-proxy,111566,163.172.168.251,866938,251-168-172-163.instances.scw.cloud,FR,12876,Online S.a.s.,MachineA#NoBouncer,Scanner,5
2022-01-22,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-01-22,v1.2.2,crowdsecurity/ssh-slow-bf,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-01-22,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-01-22,v1.2.2,crowdsecurity/ssh-slow-bf,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-01-22,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-01-22,v1.2.2,crowdsecurity/ssh-slow-bf,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-01-22,v1.2.2,crowdsecurity/ssh-slow-bf,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-01-22,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-01-22,v1.2.2,crowdsecurity/ssh-slow-bf,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-03-10,v1.2.2,crowdsecurity/ssh-slow-bf,111566,195.154.167.127,2356720,195-154-167-127.rev.poneytelecom.eu,FR,12876,Online S.a.s.,MachineA#NoBouncer,Bruteforce,2
2022-03-10,v1.2.2,crowdsecurity/ssh-slow-bf,111566,195.154.167.127,2356720,195-154-167-127.rev.poneytelecom.eu,FR,12876,Online S.a.s.,MachineA#NoBouncer,Bruteforce,2
2022-03-10,v1.2.2,crowdsecurity/ssh-slow-bf,111566,195.154.167.127,2356720,195-154-167-127.rev.poneytelecom.eu,FR,12876,Online S.a.s.,MachineA#NoBouncer,Bruteforce,2
2022-01-20,v1.2.2,crowdsecurity/http-open-proxy,111566,163.172.161.118,866814,118-161-172-163.instances.scw.cloud,FR,12876,Online S.a.s.,MachineA#NoBouncer,Scanner,5
2022-02-22,v1.2.2,crowdsecurity/http-open-proxy,111566,89.248.165.52,110758,recyber.net,GB,202425,IP Volume inc,MachineA#NoBouncer,Scanner,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2021-12-29,v1.2.2,crowdsecurity/http-open-proxy,111566,212.47.244.68,866928,68-244-47-212.instances.scw.cloud,FR,12876,Online S.a.s.,MachineA#NoBouncer,Scanner,5
2022-01-20,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,107.189.12.34,1748133,,LU,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-bf,111566,107.189.12.34,1748133,,LU,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf,111566,107.189.12.34,1748133,,LU,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,107.189.12.34,1748133,,LU,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-03-09,v1.2.2,crowdsecurity/http-open-proxy,111566,163.172.168.251,866938,251-168-172-163.instances.scw.cloud,FR,12876,Online S.a.s.,MachineA#NoBouncer,Scanner,5
2022-02-12,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-02-12,v1.2.2,crowdsecurity/ssh-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-02-12,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-03-10,v1.2.2,crowdsecurity/ssh-slow-bf,111566,195.154.167.127,2356720,195-154-167-127.rev.poneytelecom.eu,FR,12876,Online S.a.s.,MachineA#NoBouncer,Bruteforce,2
2022-03-10,v1.2.2,crowdsecurity/ssh-slow-bf,111566,195.154.167.127,2356720,195-154-167-127.rev.poneytelecom.eu,FR,12876,Online S.a.s.,MachineA#NoBouncer,Bruteforce,2
2022-01-22,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,209.141.35.132,1665545,smtp10.chuuqnshi.xyz,US,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-01-22,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,209.141.35.132,1665545,smtp10.chuuqnshi.xyz,US,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-01-22,v1.2.2,crowdsecurity/ssh-bf,111566,209.141.35.132,1665545,smtp10.chuuqnshi.xyz,US,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-01-22,v1.2.2,crowdsecurity/ssh-slow-bf,111566,209.141.35.132,1665545,smtp10.chuuqnshi.xyz,US,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-01-22,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,209.141.35.132,1665545,smtp10.chuuqnshi.xyz,US,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-01-22,v1.2.2,crowdsecurity/ssh-slow-bf,111566,209.141.35.132,1665545,smtp10.chuuqnshi.xyz,US,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-01-22,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,209.141.35.132,1665545,smtp10.chuuqnshi.xyz,US,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-01-22,v1.2.2,crowdsecurity/ssh-bf,111566,209.141.35.132,1665545,smtp10.chuuqnshi.xyz,US,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-bf,111566,107.189.14.180,1671303,,LU,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,107.189.14.180,1671303,,LU,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf,111566,107.189.14.180,1671303,,LU,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,107.189.14.180,1671303,,LU,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-20,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-03-10,v1.2.2,crowdsecurity/ssh-slow-bf,111566,195.154.167.127,2356720,195-154-167-127.rev.poneytelecom.eu,FR,12876,Online S.a.s.,MachineA#NoBouncer,Bruteforce,2
2022-03-10,v1.2.2,crowdsecurity/ssh-slow-bf,111566,195.154.167.127,2356720,195-154-167-127.rev.poneytelecom.eu,FR,12876,Online S.a.s.,MachineA#NoBouncer,Bruteforce,2
